! Vector Network Analyzer VNA R2
! Tucson Amateur Packet Radio
! Thursday, April 26, 2012   12:24:44 PM
50+j0,"=COMPLEX(50,0)",,Unity,"=COMPLEX(1,0)"
,
Frequency (Hz.),S11,S21,S12,S22,,Zin,Zout
001995000,"=COMPLEX(-2.51464E-003,-1.03269E-001)","=COMPLEX(-1.06570E-011,8.08371E-012)","=COMPLEX(-1.06570E-011,8.08371E-012)","=COMPLEX(-2.51464E-003,-1.03269E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B43),IMSUB($E$4,$B43))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E43),IMSUB($E$4,$E43))))",
001995000,"=COMPLEX(-5.91302E-003,-1.04369E-001)","=COMPLEX(-6.26215E-011,4.97548E-012)","=COMPLEX(-6.26215E-011,4.97548E-012)","=COMPLEX(-5.91302E-003,-1.04369E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B44),IMSUB($E$4,$B44))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E44),IMSUB($E$4,$E44))))",
001995000,"=COMPLEX(-5.78750E-003,-1.02364E-001)","=COMPLEX(-2.53018E-010,1.02181E-011)","=COMPLEX(-2.53018E-010,1.02181E-011)","=COMPLEX(-5.78750E-003,-1.02364E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B45),IMSUB($E$4,$B45))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E45),IMSUB($E$4,$E45))))",
001995000,"=COMPLEX(-2.18460E-003,-1.02834E-001)","=COMPLEX(-1.67766E-011,7.71161E-012)","=COMPLEX(-1.67766E-011,7.71161E-012)","=COMPLEX(-2.18460E-003,-1.02834E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B46),IMSUB($E$4,$B46))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E46),IMSUB($E$4,$E46))))",
001995000,"=COMPLEX(-4.55529E-003,-1.02662E-001)","=COMPLEX(-2.13453E-011,1.36171E-011)","=COMPLEX(-2.13453E-011,1.36171E-011)","=COMPLEX(-4.55529E-003,-1.02662E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B47),IMSUB($E$4,$B47))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E47),IMSUB($E$4,$E47))))",
001995000,"=COMPLEX(-6.08343E-003,-1.02980E-001)","=COMPLEX(-1.61142E-011,9.01420E-012)","=COMPLEX(-1.61142E-011,9.01420E-012)","=COMPLEX(-6.08343E-003,-1.02980E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B48),IMSUB($E$4,$B48))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E48),IMSUB($E$4,$E48))))",
001995000,"=COMPLEX(-5.24429E-003,-1.03516E-001)","=COMPLEX(-2.79337E-011,2.02367E-011)","=COMPLEX(-2.79337E-011,2.02367E-011)","=COMPLEX(-5.24429E-003,-1.03516E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B49),IMSUB($E$4,$B49))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E49),IMSUB($E$4,$E49))))",
001995000,"=COMPLEX(-6.09271E-003,-1.03779E-001)","=COMPLEX(-3.01914E-010,1.30768E-010)","=COMPLEX(-3.01914E-010,1.30768E-010)","=COMPLEX(-6.09271E-003,-1.03779E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B50),IMSUB($E$4,$B50))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E50),IMSUB($E$4,$E50))))",
001995000,"=COMPLEX(-5.56222E-003,-1.03141E-001)","=COMPLEX(-3.00192E-011,1.69900E-011)","=COMPLEX(-3.00192E-011,1.69900E-011)","=COMPLEX(-5.56222E-003,-1.03141E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B51),IMSUB($E$4,$B51))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E51),IMSUB($E$4,$E51))))",
001995000,"=COMPLEX(-4.91985E-003,-1.02892E-001)","=COMPLEX(-6.27765E-011,-2.30834E-012)","=COMPLEX(-6.27765E-011,-2.30834E-012)","=COMPLEX(-4.91985E-003,-1.02892E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B52),IMSUB($E$4,$B52))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E52),IMSUB($E$4,$E52))))",
001995000,"=COMPLEX(-7.18420E-003,-1.04653E-001)","=COMPLEX(-1.04669E-010,3.88420E-011)","=COMPLEX(-1.04669E-010,3.88420E-011)","=COMPLEX(-7.18420E-003,-1.04653E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B53),IMSUB($E$4,$B53))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E53),IMSUB($E$4,$E53))))",
001995000,"=COMPLEX(-3.03696E-003,-1.03121E-001)","=COMPLEX(-5.18688E-011,3.54378E-011)","=COMPLEX(-5.18688E-011,3.54378E-011)","=COMPLEX(-3.03696E-003,-1.03121E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B54),IMSUB($E$4,$B54))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E54),IMSUB($E$4,$E54))))",
001995000,"=COMPLEX(-3.57036E-003,-1.02773E-001)","=COMPLEX(-8.28489E-012,4.89829E-012)","=COMPLEX(-8.28489E-012,4.89829E-012)","=COMPLEX(-3.57036E-003,-1.02773E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B55),IMSUB($E$4,$B55))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E55),IMSUB($E$4,$E55))))",
001995000,"=COMPLEX(-6.15368E-003,-1.03583E-001)","=COMPLEX(-3.17055E-010,8.79132E-011)","=COMPLEX(-3.17055E-010,8.79132E-011)","=COMPLEX(-6.15368E-003,-1.03583E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B56),IMSUB($E$4,$B56))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E56),IMSUB($E$4,$E56))))",
001995000,"=COMPLEX(-3.41803E-003,-1.03158E-001)","=COMPLEX(-4.06462E-012,2.70040E-012)","=COMPLEX(-4.06462E-012,2.70040E-012)","=COMPLEX(-3.41803E-003,-1.03158E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B57),IMSUB($E$4,$B57))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E57),IMSUB($E$4,$E57))))",
001995000,"=COMPLEX(-5.22021E-003,-1.03115E-001)","=COMPLEX(-9.96628E-011,5.03150E-011)","=COMPLEX(-9.96628E-011,5.03150E-011)","=COMPLEX(-5.22021E-003,-1.03115E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B58),IMSUB($E$4,$B58))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E58),IMSUB($E$4,$E58))))",
001995000,"=COMPLEX(-4.99859E-003,-1.03497E-001)","=COMPLEX(-4.51603E-010,3.07958E-010)","=COMPLEX(-4.51603E-010,3.07958E-010)","=COMPLEX(-4.99859E-003,-1.03497E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B59),IMSUB($E$4,$B59))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E59),IMSUB($E$4,$E59))))",
001995000,"=COMPLEX(-3.02807E-003,-1.03120E-001)","=COMPLEX(-2.23400E-010,1.19227E-010)","=COMPLEX(-2.23400E-010,1.19227E-010)","=COMPLEX(-3.02807E-003,-1.03120E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B60),IMSUB($E$4,$B60))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E60),IMSUB($E$4,$E60))))",
001995000,"=COMPLEX(-2.48608E-003,-1.02865E-001)","=COMPLEX(-4.21763E-011,2.00390E-011)","=COMPLEX(-4.21763E-011,2.00390E-011)","=COMPLEX(-2.48608E-003,-1.02865E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B61),IMSUB($E$4,$B61))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E61),IMSUB($E$4,$E61))))",
001995000,"=COMPLEX(-6.08981E-003,-1.04180E-001)","=COMPLEX(-1.77250E-010,7.84186E-011)","=COMPLEX(-1.77250E-010,7.84186E-011)","=COMPLEX(-6.08981E-003,-1.04180E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B62),IMSUB($E$4,$B62))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E62),IMSUB($E$4,$E62))))",
001995000,"=COMPLEX(-5.94576E-003,-1.02970E-001)","=COMPLEX(-1.71437E-011,6.85695E-012)","=COMPLEX(-1.71437E-011,6.85695E-012)","=COMPLEX(-5.94576E-003,-1.02970E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B63),IMSUB($E$4,$B63))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E63),IMSUB($E$4,$E63))))",
001995000,"=COMPLEX(-5.71748E-003,-1.02359E-001)","=COMPLEX(-5.08389E-011,3.69001E-011)","=COMPLEX(-5.08389E-011,3.69001E-011)","=COMPLEX(-5.71748E-003,-1.02359E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B64),IMSUB($E$4,$B64))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E64),IMSUB($E$4,$E64))))",
001995000,"=COMPLEX(-3.05953E-003,-1.03324E-001)","=COMPLEX(-1.58268E-011,9.50968E-012)","=COMPLEX(-1.58268E-011,9.50968E-012)","=COMPLEX(-3.05953E-003,-1.03324E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B65),IMSUB($E$4,$B65))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E65),IMSUB($E$4,$E65))))",
001995000,"=COMPLEX(-5.21720E-003,-1.02320E-001)","=COMPLEX(-1.07651E-011,7.93919E-012)","=COMPLEX(-1.07651E-011,7.93919E-012)","=COMPLEX(-5.21720E-003,-1.02320E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B66),IMSUB($E$4,$B66))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E66),IMSUB($E$4,$E66))))",
001995000,"=COMPLEX(-2.96807E-003,-1.02316E-001)","=COMPLEX(-1.67182E-011,7.83745E-012)","=COMPLEX(-1.67182E-011,7.83745E-012)","=COMPLEX(-2.96807E-003,-1.02316E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B67),IMSUB($E$4,$B67))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E67),IMSUB($E$4,$E67))))",
001995000,"=COMPLEX(-5.09503E-003,-1.03504E-001)","=COMPLEX(-3.58066E-010,2.29311E-010)","=COMPLEX(-3.58066E-010,2.29311E-010)","=COMPLEX(-5.09503E-003,-1.03504E-001)",,"=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$B68),IMSUB($E$4,$B68))))","=IMPRODUCT($B$4,(IMDIV(IMSUM($E$4,$E68),IMSUB($E$4,$E68))))",
